order_item_id|order_id|product_id|quantity|unit_price|line_total|discount_applied
669|1271|61|2|510.26|1020.52|0.0
670|1271|17|3|301.61|904.83|0.0
671|331|13|2|79.75|159.5|0.0
672|655|62|3|473.95|1421.85|0.0
673|655|71|2|764.98|1529.96|0.0
674|655|92|3|678.7|2036.1|0.0
675|655|3|1|591.41|591.41|59.14
676|1525|51|2|610.68|1221.36|0.0
677|1525|26|2|84.47|168.94|0.0
678|1525|76|2|948.76|1897.52|0.0
679|1884|96|3|886.8|2660.4|0.0
680|1884|75|3|108.08|324.24|0.0
681|563|27|2|452.34|904.68|0.0
682|563|25|3|965.82|2897.46|0.0
683|563|77|3|995.49|2986.47|0.0
684|563|14|2|341.91|683.82|0.0
685|1275|74|1|628.92|628.92|62.89
686|1275|34|1|386.74|386.74|0.0
687|1275|65|2|59.34|118.68|0.0
688|1275|86|2|111.62|223.24|0.0
689|969|59|3|391.94|1175.82|0.0
690|969|12|3|79.26|237.78|0.0
691|969|80|1|712.83|712.83|0.0
692|969|53|1|825.35|825.35|0.0
693|969|58|1|722.95|722.95|0.0
694|1172|14|3|341.91|1025.73|0.0
695|1172|22|2|50.34|100.68|0.0
696|1172|45|1|637.59|637.59|0.0
697|1172|99|2|118.25|236.5|0.0
698|389|98|1|383.46|383.46|0.0
699|1666|35|2|406.55|813.1|81.31
700|1666|28|2|48.41|96.82|0.0
701|545|88|3|933.52|2800.56|0.0
702|545|36|2|890.23|1780.46|0.0
703|450|70|1|277.88|277.88|27.79
704|450|89|2|576.7|1153.4|0.0
705|450|34|1|386.74|386.74|0.0
706|450|12|2|79.26|158.52|15.85
707|450|94|1|879.19|879.19|0.0
708|472|37|3|26.1|78.3|0.0
709|1580|85|2|899.22|1798.44|0.0
710|1580|11|1|355.11|355.11|0.0
711|1580|99|1|118.25|118.25|0.0
712|1580|4|3|730.45|2191.35|0.0
713|1580|7|2|982.48|1964.96|0.0
714|1560|52|3|852.47|2557.41|255.74
715|239|80|3|712.83|2138.49|0.0
716|1346|19|1|31.57|31.57|0.0
717|1346|16|3|974.54|2923.62|292.36
718|1346|99|2|118.25|236.5|0.0
719|246|8|2|641.26|1282.52|0.0
720|246|27|2|452.34|904.68|0.0
721|1927|73|3|892.64|2677.92|0.0
722|1927|86|3|111.62|334.86|0.0
723|1927|13|1|79.75|79.75|0.0
724|1927|63|2|656.5|1313.0|0.0
725|1195|64|1|887.51|887.51|0.0
726|893|91|3|105.2|315.6|0.0
727|893|13|1|79.75|79.75|7.98
728|1069|60|1|715.08|715.08|71.51
729|1069|86|3|111.62|334.86|0.0
730|1069|1|3|141.62|424.86|0.0
731|1568|16|1|974.54|974.54|0.0
732|1713|81|2|54.29|108.58|10.86
733|1713|39|1|446.44|446.44|0.0
734|1713|41|3|519.39|1558.17|0.0
735|1713|18|2|364.65|729.3|0.0
736|593|48|1|390.24|390.24|0.0
737|593|63|1|656.5|656.5|0.0
738|593|49|1|229.75|229.75|0.0
739|593|38|3|698.0|2094.0|0.0
740|593|55|3|988.42|2965.26|296.53
741|1250|16|1|974.54|974.54|0.0
742|1250|74|1|628.92|628.92|0.0
743|1250|37|1|26.1|26.1|0.0
744|1250|22|1|50.34|50.34|0.0
745|882|28|2|48.41|96.82|0.0
746|882|43|2|875.92|1751.84|175.18
747|882|7|1|982.48|982.48|0.0
748|1553|71|1|764.98|764.98|76.5
749|1553|33|1|780.86|780.86|0.0
750|1553|45|2|637.59|1275.18|0.0
751|1553|44|1|918.51|918.51|0.0
752|1705|37|1|26.1|26.1|2.61
753|1705|63|2|656.5|1313.0|0.0
754|1705|93|3|143.55|430.65|0.0
755|1203|67|2|871.61|1743.22|0.0
756|1203|68|2|893.48|1786.96|0.0
757|1203|46|3|449.42|1348.26|0.0
758|463|4|2|730.45|1460.9|0.0
759|1220|56|3|952.46|2857.38|285.74
760|1220|58|1|722.95|722.95|0.0
761|1220|45|3|637.59|1912.77|0.0
762|538|24|3|970.87|2912.61|0.0
763|538|58|2|722.95|1445.9|0.0
764|503|18|2|364.65|729.3|0.0
765|503|98|2|383.46|766.92|0.0
766|503|84|1|106.36|106.36|0.0
767|503|47|3|838.62|2515.86|0.0
768|1029|84|1|106.36|106.36|0.0
769|1029|36|2|890.23|1780.46|0.0
770|1029|15|2|170.0|340.0|0.0
771|44|6|2|109.48|218.96|0.0
772|44|90|1|646.46|646.46|0.0
773|44|66|1|503.46|503.46|50.35
774|811|53|3|825.35|2476.05|0.0
775|811|70|1|277.88|277.88|0.0
776|811|77|3|995.49|2986.47|0.0
777|811|8|2|641.26|1282.52|0.0
778|653|65|1|59.34|59.34|0.0
779|653|93|3|143.55|430.65|0.0
780|1466|19|1|31.57|31.57|0.0
781|1466|71|3|764.98|2294.94|0.0
782|1515|69|2|336.62|673.24|0.0
783|902|68|2|893.48|1786.96|178.7
784|902|25|3|965.82|2897.46|0.0
785|780|1|2|141.62|283.24|0.0
786|614|35|2|406.55|813.1|0.0
787|614|58|1|722.95|722.95|0.0
788|614|78|1|948.39|948.39|0.0
789|614|15|1|170.0|170.0|0.0
790|614|30|2|559.02|1118.04|0.0
791|1673|19|3|31.57|94.71|0.0
792|1673|22|1|50.34|50.34|0.0
793|1673|99|2|118.25|236.5|0.0
794|1673|83|3|158.2|474.6|0.0
795|481|63|3|656.5|1969.5|0.0
796|481|72|3|965.53|2896.59|0.0
797|481|6|1|109.48|109.48|10.95
798|1107|10|1|441.58|441.58|0.0
799|621|80|2|712.83|1425.66|142.57
800|112|32|3|153.3|459.9|0.0
801|112|39|1|446.44|446.44|0.0
802|112|10|3|441.58|1324.74|0.0
803|1583|84|2|106.36|212.72|0.0
804|221|53|1|825.35|825.35|0.0
805|221|59|1|391.94|391.94|0.0
806|221|37|3|26.1|78.3|0.0
807|221|94|3|879.19|2637.57|0.0
808|221|81|2|54.29|108.58|0.0
809|260|64|3|887.51|2662.53|266.25
810|260|72|3|965.53|2896.59|289.66
811|260|83|2|158.2|316.4|0.0
812|432|86|1|111.62|111.62|0.0
813|1561|93|3|143.55|430.65|0.0
814|1561|92|3|678.7|2036.1|0.0
815|1561|57|2|858.16|1716.32|0.0
816|1561|33|2|780.86|1561.72|156.17
817|1561|31|2|702.2|1404.4|0.0
818|263|90|3|646.46|1939.38|0.0
819|263|99|1|118.25|118.25|0.0
820|263|3|3|591.41|1774.23|0.0
821|1537|78|1|948.39|948.39|0.0
822|1537|56|2|952.46|1904.92|0.0
823|1537|73|3|892.64|2677.92|0.0
824|1537|82|3|121.09|363.27|0.0
825|1211|9|2|695.01|1390.02|0.0
826|1211|94|1|879.19|879.19|0.0
827|1211|7|2|982.48|1964.96|0.0
828|1211|50|1|477.24|477.24|0.0
829|886|19|1|31.57|31.57|3.16
830|886|57|2|858.16|1716.32|0.0
831|886|54|1|596.2|596.2|0.0
832|826|8|1|641.26|641.26|0.0
833|826|18|1|364.65|364.65|0.0
834|826|46|2|449.42|898.84|0.0
835|826|29|1|835.09|835.09|0.0
836|826|82|2|121.09|242.18|0.0
837|1626|59|1|391.94|391.94|0.0
838|1626|100|1|18.28|18.28|0.0
839|1626|64|3|887.51|2662.53|0.0
840|496|33|1|780.86|780.86|0.0
841|496|23|1|156.21|156.21|0.0
842|343|11|1|355.11|355.11|0.0
843|343|59|3|391.94|1175.82|0.0
844|343|91|1|105.2|105.2|10.52
845|454|77|2|995.49|1990.98|0.0
846|454|14|2|341.91|683.82|0.0
847|454|42|3|711.3|2133.9|213.39
848|454|69|2|336.62|673.24|0.0
849|70|73|2|892.64|1785.28|0.0
850|70|49|2|229.75|459.5|0.0
851|70|2|1|179.15|179.15|0.0
852|70|21|1|546.85|546.85|0.0
853|1182|87|2|361.76|723.52|0.0
854|1182|77|1|995.49|995.49|0.0
855|1182|38|2|698.0|1396.0|0.0
856|714|68|1|893.48|893.48|0.0
857|714|50|1|477.24|477.24|47.72
858|1637|78|2|948.39|1896.78|0.0
859|1637|56|3|952.46|2857.38|0.0
860|1603|57|1|858.16|858.16|0.0
861|1917|21|1|546.85|546.85|0.0
862|1917|77|1|995.49|995.49|0.0
863|1917|18|3|364.65|1093.95|109.4
864|467|16|3|974.54|2923.62|0.0
865|467|46|1|449.42|449.42|0.0
866|1115|78|2|948.39|1896.78|0.0
867|1115|27|1|452.34|452.34|0.0
868|1115|61|1|510.26|510.26|51.03
869|1115|1|1|141.62|141.62|0.0
870|1330|21|2|546.85|1093.7|0.0
871|1330|65|1|59.34|59.34|0.0
872|1330|6|1|109.48|109.48|0.0
873|1330|39|1|446.44|446.44|0.0
874|1330|69|1|336.62|336.62|0.0
875|872|48|1|390.24|390.24|0.0
876|872|80|2|712.83|1425.66|0.0
877|1922|1|1|141.62|141.62|0.0
878|1860|91|3|105.2|315.6|0.0
879|1860|75|1|108.08|108.08|0.0
880|920|44|3|918.51|2755.53|0.0
881|920|49|2|229.75|459.5|0.0
882|1436|66|3|503.46|1510.38|0.0
883|397|40|3|94.74|284.22|0.0
884|397|1|1|141.62|141.62|0.0
885|397|94|2|879.19|1758.38|0.0
886|397|58|2|722.95|1445.9|0.0
887|397|75|1|108.08|108.08|0.0
888|1104|11|3|355.11|1065.33|0.0
889|1104|50|2|477.24|954.48|95.45
890|127|99|2|118.25|236.5|0.0
891|127|10|2|441.58|883.16|0.0
892|127|37|2|26.1|52.2|0.0
893|127|43|3|875.92|2627.76|0.0
894|127|49|2|229.75|459.5|45.95
895|831|26|3|84.47|253.41|25.34
896|831|87|1|361.76|361.76|0.0
897|831|79|2|984.96|1969.92|0.0
898|814|92|2|678.7|1357.4|0.0
899|814|55|2|988.42|1976.84|0.0
900|814|44|2|918.51|1837.02|0.0
901|814|8|1|641.26|641.26|0.0
902|1973|71|3|764.98|2294.94|0.0
903|1973|12|2|79.26|158.52|0.0
904|387|85|1|899.22|899.22|0.0
905|387|10|1|441.58|441.58|0.0
906|387|93|1|143.55|143.55|0.0
907|387|80|3|712.83|2138.49|0.0
908|435|4|3|730.45|2191.35|0.0
909|435|50|2|477.24|954.48|0.0
910|435|81|1|54.29|54.29|0.0
911|435|62|2|473.95|947.9|0.0
912|914|75|1|108.08|108.08|0.0
913|914|20|3|120.81|362.43|0.0
914|914|10|2|441.58|883.16|0.0
915|818|54|1|596.2|596.2|0.0
916|818|29|1|835.09|835.09|0.0
917|818|64|1|887.51|887.51|0.0
918|377|96|1|886.8|886.8|0.0
919|1434|99|3|118.25|354.75|0.0
920|1434|32|3|153.3|459.9|0.0
921|1434|73|1|892.64|892.64|0.0
922|1707|27|1|452.34|452.34|0.0
923|1686|77|3|995.49|2986.47|0.0
924|1686|85|2|899.22|1798.44|0.0
925|1686|81|1|54.29|54.29|5.43
926|678|92|3|678.7|2036.1|0.0
927|678|34|3|386.74|1160.22|0.0
928|678|14|2|341.91|683.82|0.0
929|678|63|2|656.5|1313.0|0.0
930|678|85|3|899.22|2697.66|0.0
931|233|13|2|79.75|159.5|0.0
932|1353|50|2|477.24|954.48|0.0
933|433|51|2|610.68|1221.36|0.0
934|433|38|1|698.0|698.0|0.0
935|433|24|2|970.87|1941.74|0.0
936|433|56|1|952.46|952.46|0.0
937|1214|41|1|519.39|519.39|0.0
938|1214|45|2|637.59|1275.18|0.0
939|1214|29|2|835.09|1670.18|167.02
940|1032|79|3|984.96|2954.88|0.0
941|1032|61|2|510.26|1020.52|0.0
942|1032|53|1|825.35|825.35|0.0
943|1032|34|3|386.74|1160.22|0.0
944|1853|16|2|974.54|1949.08|0.0
945|1853|3|2|591.41|1182.82|0.0
946|1853|40|2|94.74|189.48|0.0
947|1567|54|1|596.2|596.2|0.0
948|1567|42|3|711.3|2133.9|0.0
949|1567|50|2|477.24|954.48|0.0
950|1567|69|2|336.62|673.24|0.0
951|1567|43|3|875.92|2627.76|0.0
952|1781|30|3|559.02|1677.06|0.0
953|1781|95|1|403.84|403.84|0.0
954|1781|41|2|519.39|1038.78|0.0
955|1781|90|1|646.46|646.46|0.0
956|1781|3|1|591.41|591.41|0.0
957|86|1|1|141.62|141.62|0.0
958|86|24|2|970.87|1941.74|0.0
959|86|19|3|31.57|94.71|9.47
960|900|37|2|26.1|52.2|5.22
961|672|60|2|715.08|1430.16|0.0
962|672|18|1|364.65|364.65|0.0
963|672|48|1|390.24|390.24|0.0
964|672|15|3|170.0|510.0|0.0
965|672|67|1|871.61|871.61|0.0
966|1383|88|2|933.52|1867.04|0.0
967|1383|19|1|31.57|31.57|0.0
968|1383|100|3|18.28|54.84|0.0
969|1383|32|2|153.3|306.6|0.0
970|1383|25|3|965.82|2897.46|289.75
971|1427|52|1|852.47|852.47|0.0
972|1427|99|2|118.25|236.5|0.0
973|1427|94|3|879.19|2637.57|0.0
974|1427|57|3|858.16|2574.48|0.0
975|1876|15|1|170.0|170.0|17.0
976|293|4|3|730.45|2191.35|0.0
977|293|7|2|982.48|1964.96|0.0
978|998|17|3|301.61|904.83|0.0
979|998|50|1|477.24|477.24|0.0
980|998|33|2|780.86|1561.72|0.0
981|548|3|3|591.41|1774.23|0.0
982|548|66|2|503.46|1006.92|0.0
983|548|22|3|50.34|151.02|0.0
984|548|89|1|576.7|576.7|0.0
985|1076|82|3|121.09|363.27|36.33
986|1076|87|2|361.76|723.52|0.0
987|1076|33|3|780.86|2342.58|0.0
988|523|48|1|390.24|390.24|0.0
989|523|54|1|596.2|596.2|0.0
990|523|36|3|890.23|2670.69|0.0
991|523|73|1|892.64|892.64|89.26
992|523|92|1|678.7|678.7|0.0
993|1003|10|1|441.58|441.58|0.0
994|1348|51|2|610.68|1221.36|0.0
995|1348|15|3|170.0|510.0|0.0
996|1348|61|3|510.26|1530.78|0.0
997|189|7|3|982.48|2947.44|0.0
998|189|28|3|48.41|145.23|0.0
999|189|68|2|893.48|1786.96|0.0
1000|189|94|1|879.19|879.19|0.0
1001|189|66|1|503.46|503.46|0.0
1002|898|45|2|637.59|1275.18|0.0
1003|1510|44|1|918.51|918.51|0.0
1004|1510|10|3|441.58|1324.74|0.0
1005|1510|88|3|933.52|2800.56|0.0
1006|1510|28|2|48.41|96.82|0.0
1007|1510|43|2|875.92|1751.84|0.0
1008|1783|26|1|84.47|84.47|0.0
1009|1558|14|2|341.91|683.82|0.0
1010|1491|49|1|229.75|229.75|0.0
1011|1491|37|2|26.1|52.2|0.0
1012|1491|58|1|722.95|722.95|0.0
1013|821|5|2|186.98|373.96|0.0
1014|821|20|3|120.81|362.43|0.0
1015|821|60|3|715.08|2145.24|0.0
1016|821|85|2|899.22|1798.44|0.0
1017|821|14|2|341.91|683.82|0.0
1018|707|67|3|871.61|2614.83|261.48
1019|707|50|1|477.24|477.24|0.0
1020|707|55|3|988.42|2965.26|0.0
1021|339|57|3|858.16|2574.48|0.0
1022|339|46|3|449.42|1348.26|0.0
1023|339|75|2|108.08|216.16|0.0
1024|339|95|1|403.84|403.84|0.0
1025|792|43|3|875.92|2627.76|0.0
1026|1098|33|3|780.86|2342.58|0.0
1027|1098|46|3|449.42|1348.26|0.0
1028|609|57|3|858.16|2574.48|0.0
1029|609|91|2|105.2|210.4|21.04
1030|609|20|1|120.81|120.81|0.0
1031|541|99|1|118.25|118.25|0.0
1032|541|98|3|383.46|1150.38|0.0
1033|541|66|2|503.46|1006.92|100.69
1034|541|21|3|546.85|1640.55|0.0
1035|541|37|3|26.1|78.3|0.0
1036|1791|70|2|277.88|555.76|0.0
1037|1791|35|3|406.55|1219.65|0.0
1038|1791|55|1|988.42|988.42|0.0
1039|536|1|3|141.62|424.86|0.0
1040|536|20|1|120.81|120.81|12.08
1041|899|23|2|156.21|312.42|0.0
1042|899|62|3|473.95|1421.85|0.0
1043|899|97|2|419.52|839.04|0.0
1044|899|50|2|477.24|954.48|0.0
1045|193|22|2|50.34|100.68|0.0
1046|1424|48|1|390.24|390.24|0.0
1047|1424|39|2|446.44|892.88|0.0
1048|1424|55|1|988.42|988.42|0.0
1049|1424|14|3|341.91|1025.73|102.57
1050|1424|31|1|702.2|702.2|0.0
1051|777|82|2|121.09|242.18|0.0
1052|1165|72|1|965.53|965.53|96.55
1053|1165|92|2|678.7|1357.4|0.0
1054|908|16|3|974.54|2923.62|0.0
1055|142|17|2|301.61|603.22|0.0
1056|142|89|2|576.7|1153.4|0.0
1057|142|94|3|879.19|2637.57|0.0
1058|366|11|1|355.11|355.11|0.0
1059|366|19|2|31.57|63.14|0.0
1060|366|10|2|441.58|883.16|0.0
1061|366|7|2|982.48|1964.96|0.0
1062|500|45|3|637.59|1912.77|0.0
1063|1969|61|3|510.26|1530.78|153.08
1064|1969|13|1|79.75|79.75|0.0
1065|1969|97|3|419.52|1258.56|0.0
1066|1969|80|1|712.83|712.83|0.0
1067|1550|56|2|952.46|1904.92|0.0
1068|1550|45|3|637.59|1912.77|0.0
1069|1550|99|3|118.25|354.75|0.0
1070|1550|52|1|852.47|852.47|0.0
1071|1550|59|2|391.94|783.88|0.0
1072|1409|92|1|678.7|678.7|67.87
1073|1409|47|2|838.62|1677.24|0.0
1074|1409|20|2|120.81|241.62|0.0
1075|1409|21|2|546.85|1093.7|0.0
1076|1409|37|3|26.1|78.3|0.0
1077|419|75|1|108.08|108.08|0.0
1078|1318|80|1|712.83|712.83|0.0
1079|1318|91|2|105.2|210.4|0.0
1080|1158|86|1|111.62|111.62|0.0
1081|1158|32|3|153.3|459.9|0.0
1082|1158|54|1|596.2|596.2|59.62
1083|1158|7|2|982.48|1964.96|0.0
1084|1398|6|1|109.48|109.48|0.0
1085|1281|54|1|596.2|596.2|0.0
1086|1281|2|1|179.15|179.15|0.0
1087|922|74|2|628.92|1257.84|125.78
1088|922|92|3|678.7|2036.1|0.0
1089|922|27|3|452.34|1357.02|135.7
1090|922|86|1|111.62|111.62|0.0
1091|922|34|2|386.74|773.48|0.0
1092|1300|46|1|449.42|449.42|0.0
1093|1300|63|1|656.5|656.5|0.0
1094|26|61|2|510.26|1020.52|0.0
1095|26|73|3|892.64|2677.92|0.0
1096|26|12|2|79.26|158.52|15.85
1097|26|33|2|780.86|1561.72|0.0
1098|1947|20|1|120.81|120.81|0.0
1099|1947|3|2|591.41|1182.82|0.0
1100|345|55|3|988.42|2965.26|0.0
1101|345|47|2|838.62|1677.24|0.0
1102|345|19|2|31.57|63.14|0.0
1103|345|100|3|18.28|54.84|5.48
1104|778|86|1|111.62|111.62|0.0
1105|778|17|3|301.61|904.83|0.0
1106|778|38|3|698.0|2094.0|0.0
1107|778|1|1|141.62|141.62|0.0
1108|699|12|2|79.26|158.52|0.0
1109|274|3|1|591.41|591.41|0.0
1110|274|41|2|519.39|1038.78|0.0
1111|274|12|1|79.26|79.26|0.0
1112|274|76|1|948.76|948.76|0.0
1113|981|94|3|879.19|2637.57|0.0
1114|981|8|1|641.26|641.26|64.13
1115|438|54|2|596.2|1192.4|0.0
1116|438|84|1|106.36|106.36|0.0
1117|438|28|1|48.41|48.41|4.84
1118|1382|93|1|143.55|143.55|0.0
1119|492|77|2|995.49|1990.98|0.0
1120|492|76|3|948.76|2846.28|0.0
1121|492|31|2|702.2|1404.4|0.0
1122|492|9|3|695.01|2085.03|208.5
1123|492|71|1|764.98|764.98|0.0
1124|1230|43|2|875.92|1751.84|0.0
1125|1230|90|3|646.46|1939.38|0.0
1126|979|97|3|419.52|1258.56|0.0
1127|979|24|1|970.87|970.87|97.09
1128|979|80|3|712.83|2138.49|0.0
1129|979|88|2|933.52|1867.04|0.0
1130|979|7|1|982.48|982.48|0.0
1131|1741|51|1|610.68|610.68|0.0
1132|1741|22|1|50.34|50.34|0.0
1133|1741|69|1|336.62|336.62|0.0
1134|1741|83|2|158.2|316.4|0.0
1135|889|98|2|383.46|766.92|0.0
1136|889|74|2|628.92|1257.84|0.0
1137|889|39|1|446.44|446.44|0.0
1138|835|10|1|441.58|441.58|44.16
1139|835|12|3|79.26|237.78|0.0
1140|679|87|3|361.76|1085.28|0.0
1141|679|100|3|18.28|54.84|0.0
1142|649|78|3|948.39|2845.17|0.0
1143|649|58|1|722.95|722.95|0.0
1144|1951|16|2|974.54|1949.08|0.0
1145|1951|96|2|886.8|1773.6|177.36
1146|1951|40|3|94.74|284.22|0.0
1147|1951|18|3|364.65|1093.95|0.0
1148|1951|86|3|111.62|334.86|0.0
1149|1489|55|3|988.42|2965.26|0.0
1150|1489|62|2|473.95|947.9|0.0
1151|1489|89|1|576.7|576.7|0.0
1152|1489|13|3|79.75|239.25|0.0
1153|1225|53|2|825.35|1650.7|0.0
1154|1225|31|3|702.2|2106.6|0.0
1155|896|12|3|79.26|237.78|0.0
1156|1763|59|1|391.94|391.94|0.0
1157|1763|52|1|852.47|852.47|0.0
1158|1500|57|3|858.16|2574.48|0.0
1159|1500|66|1|503.46|503.46|0.0
1160|1500|89|2|576.7|1153.4|0.0
1161|1500|2|2|179.15|358.3|35.83
1162|930|22|3|50.34|151.02|0.0
1163|930|24|3|970.87|2912.61|0.0
1164|930|71|3|764.98|2294.94|0.0
1165|841|75|3|108.08|324.24|0.0
1166|841|31|1|702.2|702.2|0.0
1167|841|41|3|519.39|1558.17|0.0
1168|1241|20|2|120.81|241.62|0.0
1169|1241|56|1|952.46|952.46|0.0
1170|1241|42|1|711.3|711.3|71.13
1171|1241|78|2|948.39|1896.78|189.68
1172|565|4|1|730.45|730.45|0.0
1173|565|41|1|519.39|519.39|0.0
1174|565|10|2|441.58|883.16|0.0
1175|565|91|3|105.2|315.6|0.0
1176|565|38|3|698.0|2094.0|0.0
1177|1050|76|2|948.76|1897.52|0.0
1178|1050|46|1|449.42|449.42|0.0
1179|617|11|3|355.11|1065.33|0.0
1180|617|83|1|158.2|158.2|0.0
1181|617|15|2|170.0|340.0|0.0
1182|617|40|1|94.74|94.74|0.0
1183|1754|34|3|386.74|1160.22|0.0
1184|1754|35|1|406.55|406.55|0.0
1185|2|72|2|965.53|1931.06|193.11
1186|2|63|3|656.5|1969.5|0.0
1187|2|45|1|637.59|637.59|0.0
1188|2|82|3|121.09|363.27|0.0
1189|1217|14|3|341.91|1025.73|0.0
1190|1556|82|3|121.09|363.27|0.0
1191|1556|2|3|179.15|537.45|0.0
1192|1556|9|2|695.01|1390.02|0.0
1193|1546|52|3|852.47|2557.41|0.0
1194|1074|20|1|120.81|120.81|0.0
1195|1074|24|2|970.87|1941.74|0.0
1196|1074|21|1|546.85|546.85|0.0
1197|631|50|1|477.24|477.24|0.0
1198|1180|64|3|887.51|2662.53|0.0
1199|1037|34|2|386.74|773.48|0.0
1200|1037|23|2|156.21|312.42|0.0
1201|265|58|3|722.95|2168.85|0.0
1202|265|47|1|838.62|838.62|0.0
1203|265|31|2|702.2|1404.4|0.0
1204|265|61|3|510.26|1530.78|0.0
1205|265|95|3|403.84|1211.52|0.0
1206|670|51|2|610.68|1221.36|122.14
1207|670|85|3|899.22|2697.66|0.0
1208|670|77|2|995.49|1990.98|0.0
1209|457|70|3|277.88|833.64|0.0
1210|457|64|2|887.51|1775.02|0.0
1211|457|27|2|452.34|904.68|0.0
1212|457|47|2|838.62|1677.24|0.0
1213|1585|71|2|764.98|1529.96|153.0
1214|1585|69|3|336.62|1009.86|0.0
1215|1585|85|3|899.22|2697.66|0.0
1216|1585|54|3|596.2|1788.6|0.0
1217|912|72|3|965.53|2896.59|289.66
1218|912|95|2|403.84|807.68|0.0
1219|912|30|2|559.02|1118.04|0.0
1220|1519|64|2|887.51|1775.02|0.0
1221|1519|28|1|48.41|48.41|0.0
1222|1519|56|3|952.46|2857.38|0.0
1223|1519|51|2|610.68|1221.36|0.0
1224|732|1|1|141.62|141.62|0.0
1225|732|66|3|503.46|1510.38|0.0
1226|732|78|3|948.39|2845.17|0.0
1227|732|38|3|698.0|2094.0|0.0
1228|1053|39|2|446.44|892.88|89.29
1229|1053|32|3|153.3|459.9|0.0
1230|1053|94|3|879.19|2637.57|0.0
1231|1313|98|3|383.46|1150.38|0.0
1232|1965|8|1|641.26|641.26|0.0
1233|1965|47|3|838.62|2515.86|0.0
1234|1965|93|2|143.55|287.1|0.0
1235|71|7|2|982.48|1964.96|0.0
1236|1150|98|1|383.46|383.46|0.0
1237|1150|78|3|948.39|2845.17|0.0
1238|623|95|1|403.84|403.84|0.0
1239|623|63|3|656.5|1969.5|0.0
1240|1476|86|1|111.62|111.62|0.0
1241|1476|81|1|54.29|54.29|0.0
1242|1476|88|1|933.52|933.52|0.0
1243|1186|15|3|170.0|510.0|0.0
1244|1186|46|3|449.42|1348.26|0.0
1245|1186|5|2|186.98|373.96|37.4
1246|1360|85|1|899.22|899.22|89.92
1247|1729|40|1|94.74|94.74|0.0
1248|766|18|2|364.65|729.3|0.0
1249|1984|29|2|835.09|1670.18|0.0
1250|1984|97|2|419.52|839.04|0.0
1251|1388|15|1|170.0|170.0|0.0
1252|85|74|1|628.92|628.92|0.0
1253|85|4|1|730.45|730.45|0.0
1254|85|36|2|890.23|1780.46|0.0
1255|1000|87|2|361.76|723.52|0.0
1256|1000|49|1|229.75|229.75|0.0
1257|1000|24|2|970.87|1941.74|0.0
1258|1000|86|1|111.62|111.62|0.0
1259|390|45|1|637.59|637.59|0.0
1260|390|38|2|698.0|1396.0|139.6
1261|390|44|3|918.51|2755.53|0.0
1262|817|75|1|108.08|108.08|0.0
1263|1472|62|3|473.95|1421.85|142.19
1264|131|45|3|637.59|1912.77|0.0
1265|131|46|2|449.42|898.84|0.0
1266|131|41|2|519.39|1038.78|0.0
1267|1826|70|2|277.88|555.76|0.0
1268|1826|14|1|341.91|341.91|0.0
1269|200|13|2|79.75|159.5|0.0
1270|200|18|2|364.65|729.3|72.93
1271|200|12|3|79.26|237.78|0.0
1272|200|86|3|111.62|334.86|0.0
1273|624|33|2|780.86|1561.72|0.0
1274|624|13|2|79.75|159.5|0.0
1275|624|23|3|156.21|468.63|46.86
1276|624|97|3|419.52|1258.56|0.0
1277|1190|2|3|179.15|537.45|53.75
1278|1190|76|2|948.76|1897.52|0.0
1279|1699|78|2|948.39|1896.78|0.0
1280|728|80|2|712.83|1425.66|142.57
1281|728|77|2|995.49|1990.98|0.0
1282|1077|40|2|94.74|189.48|0.0
1283|400|93|3|143.55|430.65|0.0
1284|400|79|1|984.96|984.96|98.5
1285|400|76|3|948.76|2846.28|0.0
1286|1102|30|1|559.02|559.02|0.0
1287|1102|87|1|361.76|361.76|0.0
1288|1102|13|3|79.75|239.25|23.93
1289|1102|23|3|156.21|468.63|46.86
1290|1784|65|3|59.34|178.02|0.0
1291|1784|45|1|637.59|637.59|0.0
1292|1784|12|2|79.26|158.52|0.0
1293|575|52|2|852.47|1704.94|0.0
1294|575|39|3|446.44|1339.32|0.0
1295|1007|93|1|143.55|143.55|0.0
1296|1007|31|1|702.2|702.2|0.0
1297|725|57|1|858.16|858.16|0.0
1298|725|49|1|229.75|229.75|0.0
1299|725|60|2|715.08|1430.16|0.0
1300|255|96|2|886.8|1773.6|0.0
1301|1647|11|3|355.11|1065.33|0.0
1302|1647|67|2|871.61|1743.22|0.0
1303|1167|48|3|390.24|1170.72|0.0
1304|1167|29|3|835.09|2505.27|250.53
1305|1167|11|2|355.11|710.22|0.0
1306|1167|5|3|186.98|560.94|0.0
1307|1167|88|2|933.52|1867.04|0.0
1308|445|88|1|933.52|933.52|93.35
1309|445|75|2|108.08|216.16|0.0
1310|396|44|1|918.51|918.51|0.0
1311|396|9|2|695.01|1390.02|0.0
1312|396|58|3|722.95|2168.85|0.0
1313|396|28|1|48.41|48.41|0.0
1314|137|30|1|559.02|559.02|0.0
1315|137|80|1|712.83|712.83|0.0
1316|137|20|1|120.81|120.81|0.0
1317|137|21|2|546.85|1093.7|0.0
1318|718|56|1|952.46|952.46|0.0
1319|718|100|3|18.28|54.84|0.0
1320|718|62|2|473.95|947.9|0.0
1321|718|15|2|170.0|340.0|0.0
